# taxon distribution range models
# data save on : 2024-04-24T10:35:01-05:00
taxon	type	age	equator	pixel	density
Cardiospermum halicacabum	points	0	120	1733	1.000000
Cardiospermum halicacabum	points	0	120	1734	1.000000
Cardiospermum halicacabum	points	0	120	1738	1.000000
Cardiospermum halicacabum	points	0	120	1739	1.000000
Cardiospermum halicacabum	points	0	120	1788	1.000000
Cardiospermum halicacabum	points	0	120	1789	1.000000
Cardiospermum halicacabum	points	0	120	1792	1.000000
Cardiospermum halicacabum	points	0	120	1794	1.000000
Cardiospermum halicacabum	points	0	120	1796	1.000000
Cardiospermum halicacabum	points	0	120	1812	1.000000
Cardiospermum halicacabum	points	0	120	1814	1.000000
Cardiospermum halicacabum	points	0	120	1815	1.000000
Cardiospermum halicacabum	points	0	120	1816	1.000000
Cardiospermum halicacabum	points	0	120	1817	1.000000
Cardiospermum halicacabum	points	0	120	1819	1.000000
Cardiospermum halicacabum	points	0	120	1820	1.000000
Cardiospermum halicacabum	points	0	120	1821	1.000000
Cardiospermum halicacabum	points	0	120	1822	1.000000
Cardiospermum halicacabum	points	0	120	1829	1.000000
Cardiospermum halicacabum	points	0	120	1842	1.000000
Cardiospermum halicacabum	points	0	120	1847	1.000000
Cardiospermum halicacabum	points	0	120	1849	1.000000
Cardiospermum halicacabum	points	0	120	1850	1.000000
Cardiospermum halicacabum	points	0	120	1851	1.000000
Cardiospermum halicacabum	points	0	120	1852	1.000000
Cardiospermum halicacabum	points	0	120	1855	1.000000
Cardiospermum halicacabum	points	0	120	1856	1.000000
Cardiospermum halicacabum	points	0	120	1906	1.000000
Cardiospermum halicacabum	points	0	120	1909	1.000000
Cardiospermum halicacabum	points	0	120	1910	1.000000
Cardiospermum halicacabum	points	0	120	1912	1.000000
Cardiospermum halicacabum	points	0	120	1913	1.000000
Cardiospermum halicacabum	points	0	120	1930	1.000000
Cardiospermum halicacabum	points	0	120	1932	1.000000
Cardiospermum halicacabum	points	0	120	1933	1.000000
Cardiospermum halicacabum	points	0	120	1935	1.000000
Cardiospermum halicacabum	points	0	120	1936	1.000000
Cardiospermum halicacabum	points	0	120	1937	1.000000
Cardiospermum halicacabum	points	0	120	1938	1.000000
Cardiospermum halicacabum	points	0	120	1939	1.000000
Cardiospermum halicacabum	points	0	120	1945	1.000000
Cardiospermum halicacabum	points	0	120	1946	1.000000
Cardiospermum halicacabum	points	0	120	1948	1.000000
Cardiospermum halicacabum	points	0	120	1960	1.000000
Cardiospermum halicacabum	points	0	120	1975	1.000000
Cardiospermum halicacabum	points	0	120	1976	1.000000
